보증_고유키,상품설명
보증_1471,1.개인사업자에 차별화된 우대금리 적용 2.최초 가입한 계약기간 단위로 총2회까지 재예치 가능(자유적립식 예금에 한함)3.상품가입 6개월 경과후 휴.폐업 또는 물품구입을 위해 긴급운영자금 필요시 특별 중도해지 금리 적용
보증_1472,1. 개인사업자에 차별화된 우대금리 적용 2. 최초 가입한 계약기간 단위로 총 2회까지 재예치 가능 (자유적립식 예금에 한함) 3. 상품가입 6개월 경과후 휴.폐업 또는 물품구입을 위한 긴급운영자금 필요시 특별중도해지 금리 적용
보증_1473,"매출이 많을때는 저축도 많이, 매출이 적을때는 저축도 조금만!"
보증_1474,"1개월~60개월 이내에서 만기일을 자유롭게 설계하고, 만기일 연장서비스를 통해 여유롭게 관리할 수 있는 정기예금"
보증_1475,- 매월 약정일에 일정회차 이상을 납입하면 국민주택 청약이 가능한 성격을 기본으로 하면서 지역별 예치금액 이상을 납입하면 민영주택 청약도 가능한 종합통장 성격의 입주자저축 - 비과세종합저축으로 가입가능- 무주택세대주인 급여소득자(총급여7000만원 이하)는 소득공제 혜택
보증_1476,"세이프지수연동예금 KOSPI200 상승형 24-01호(0.5년)는 연 3.70%를 보장하면서, KOSPI200이 기준지수 대비 장중기준 12% 초과 상승한 적이 없고, 만기지수가 기준지수 대비 상승한 경우, 만기지수에 따라 최고 연 3.94%의 수익을 제공하는 상품입니다. (단, 기준지수가 장중기준 12% 초과 상승한 적이 있는 경우 연 3.70%로 수익률이 확정됩니다.) 203B 가입 전 상세 수익구조를 반드시 확인하시기 바랍니다."
보증_1477,"세이프지수연동예금 KOSPI200 보장강화 상승형 24-01호(1년)는 연 3.65%를 보장하면서, KOSPI200이 기준지수 대비 장중기준 20% 초과 상승한 적이 없고, 만기지수가 기준지수 대비 상승한 경우, 만기지수에 따라 최고 연 4.05%의 수익을 제공하는 상품입니다. (단, 기준지수가 장중기준 20% 초과 상승한 적이 있는 경우 연 3.65%로 수익률이 확정됩니다.) 203B 가입 전 상세 수익구조를 반드시 확인하시기 바랍니다."
보증_1478,"세이프지수연동예금 KOSPI200 최소보장 상승형 24-01호(1년)는 연 3.00%를 보장하면서, KOSPI200의 만기지수가 기준지수 대비 상승한 경우 [지수 상승률X 참여율 7%]의 추가수익을 제공하는 상품입니다.203B 가입 전 상세 수익구조를 반드시 확인하시기 바랍니다."
보증_1479,"이체수수료(모바일, 인터넷, 폰뱅킹ARS), 인출수수료 (신한은행CD/ATM), 타행자동이체수수료가 무제한 면제되며, 쏠편한 저금통을 이용할 수 있는 상품"
보증_1480,매일 절약한 금액/자투리 금액을 계좌에 모아 그 적립금을 매월 돌려받을수 있는온라인(인터넷/스마트 뱅킹) 전용 소액 입출금 상품입니다▶가상의 저금통
보증_1481,"신한 S-MORE카드, 신한투자증권의 FNA포인트, 신한라이프의 방카포인트가 적립됩니다."
보증_1482,개인사업자를 대상으로 우대요건을 충족한 고객에게 특화된 금융혜택과 부가서비스를 제공하는 입출금이 자유로운 예금상품
보증_1483,"만 15세 이상의 고객 대상의 상품으로 수수료 면제, 환율우대 등의 금융혜택이 제공되어 편리한 금융거래가 가능한 주거래 통장입니다."
보증_1484,"은퇴고객 또는 은퇴준비 고객을 대상으로 여유로운 노후생활을 지원하기 위해 은퇴 이후 연금소득에 해당하는 『공적연금, 퇴직연금,개인연금』입금시 다양한 우대서비스를 제공하는 종합 연금통장"
보증_1485,고객과 사회의 가치를 함께 확장해 나가는 상생추구 상품
보증_1486,힘찬 내일 높은 도약! 청년 자산 형성을 위한 정책성 적립식 상품
보증_1487,신한은행 모바일뱅킹 앱 201C신한 SOL뱅크201D 이용 고객에게 우대금리를 제공하는 적립식 상품
보증_1488,연금 수령 횟수에 따라서 우대금리 드리는 적립식 상품
보증_1489,"한 달부터 일 년까지, 기간을 정해 매주 납입하는 적금"
보증_1490,"한 달부터 일 년까지, 기간을 정해 매일 납입하는 적금"
보증_1491,동일자에 청약을 가입하면 우대금리를 제공하는 적금
보증_1492,"『1회용 컵 보증금 제도』 사전홍보 및 친환경 실천 공감대 형성, 고령자를 우대하는 ESG 상품"
보증_1493,신한은행 배달앱 201C땡겨요201C 서비스를 이용하거나 주단위 적금 납입 미션 달성 고객에게 우대금리를 제공하는 적립식 상품
보증_1494,일주일에 3일만 마음먹고 목돈만드는 좋은 습관!소액으로 시작하는 6개월 단기 적금!
보증_1495,소중한 분께 기억에 남는 선물을 하세요!
보증_1496,의무복무중인 병사들에게 목돈마련을 준비할수 있도록 우대이자율을 제공하는 비과세 적금
보증_1497,"분기별 100만원 이내 자유롭게 적립이 가능하고, 요건 충족 시 안심보험 무료가입 서비스를 제공하는 적립식 상품 (만 18세 이하 가입가능)"
보증_1498,군 간부 대상으로 거래실적에 따라 우대이자율을 지급하는 군 간부 전용 적립식 상품(월 저축한도 50만원까지)
보증_1499,일정기간후에 일정금액을 지급할것을 미리 약정하고 월 1회 일정한 일자에 일정금액을 수입하는 적금 상품
보증_1500,"서민경제 회복을 위해 저소득층의 목돈마련을 돕고, 서민의 자립 및 재산형성을 지원하는 적립식 상품"
보증_1501,미소금융대출 성실상환자 및 채무조정 성실상환자의 자산형성을 지원하는 적금 상품
보증_1502,해외 송금시 특별중도해지 이율을 제공하는 외국인 전용 적금
보증_1503,"1.개인사업자 및 법인(기타 법인격이 없는 단체,조합 등 포함)2.다양한 기간 6개월 이상 60개월 이내로 설정 할 수 있습니다.3.정기(자유)적립식 선택이 가능합니다."
보증_1504,최장 18년까지 매5년 단위로 이자율이 변동되는 아동발달지원계좌
보증_1505,"주식회사 카카오페이의 간편결제 서비스를 이용하는 고객을 대상으로, 신한은행 유동성 계좌를 통한 카카오페이 간편결제 서비스 이용 현황에 따라 우대이자율을 제공하는 자유적립식 정기적금 상품"
보증_1506,인천시가 선정한 청년근로자의 장기근속 및 자산형성을 위한 3년제 적금!
보증_1507,"1, 3, 6, 12개월 필요한 기간 선택해서 50만원 이상 1억원 이내 가입 가능한 정기예금"
보증_1508,토지보상금 수령자로 증빙 서류를 제출하면 가입 가능한 정기예금
보증_1509,"다양한 기간설정,이자지급방법 및 재예치 설정기능 등으로 고객님 자금운용계획에 맞추어 운용할수 있는 맞춤형정기예금입니다."
보증_1510,고객이 선택한 회전기간에 따라 시장실세금리로 복리 운영회전기간 단위 약정이자율 보장으로 중도해지에 따른 손해가 적은 상품
보증_1511,3개월 CD 금리에 일정 스프레드를 가감한 이자율을 3개월에 한번씩변동 적용하여 금리상승시기 고객의 니즈에 부합하는 정기예금상품
보증_1512,"은퇴고객 대상의 안정적인 연금수령을 지원하고, 금리주기 변경일 마다 금리가 변동하는 장기 즉시연금"
보증_1513,5년 이내의 단기연금예금으로 고정금리 적용에 따라 매월 수령금액을 예상할 수 있어 보다 쉽게 은퇴 설계 가능한 상품
보증_1514,서울보증보험(주)의 이행보증보험증권 발급과 관련 보증금액의 일정비율을 담보금으로 예치하기 위한 용도의 1년단위 회전형 정기예금
보증_1515,은행이 할인하여 보유중인 상어음과 무역어음을 근거로 은행이 발행하는 약속어음
보증_1516,"무기명으로 발행되는 증서로 양도.양수가 자유롭고 시장 실세 금리를 반영하여 단기에 높은 이자를 지급하는 단기 상품 -증서발행 : 예금이자가 미리 계산되어 할인식으로 발행되며 증서의 교부만으로 제3자에게 양도가능 -은행등록(통장)발행 : 양도성예금증서를 실물증서 발행없이 공사채등록부상 등록기재만으로 소유권, 담보(질권)등의 권리가 보장되는 증권 발행제도"
보증_1517,계약 시 저축기간과 확정금리를 미리 정하여 일정금액을 예치하는 정기예금
보증_1518,퇴직연금 적립금을 원리금 보장형 연금자산으로 운용하기 위한 정기예금
보증_1519,퇴직연금 적립금을 원리금 보장형 연금자산으로 운용하기 위한 정기예금
보증_1520,예비자금의 입출금이 자유로우며 하루만 맡겨도 금리혜택을 제공하는 20대(만18세~만29세) 전용 상품
보증_1521,만18세 이하 고객이 조건을 충족할 경우 수수료를 우대해주는 Youth고객 전용 입출금 통장
보증_1522,창업진흥원(공공기관)으로부터 창업지원금 입금실적 발생시 금융수수료 우대를 제공하는 입출금 통장
보증_1523,"단 하루만 맡기셔도 이자를 드리는 입출금자유상품자동이체,공과금이체,카드대금자동납부도 가능매일의 잔액에대해 이자를 계산하여 매월 이자 지급"
보증_1524,비대면 거래시 수수료 우대 혜택을 제공하는 비대면 거래 전용 법인 유동성예금(통장 미발행)
보증_1525,"구직촉진수당등 *(이하 구직촉진수당) 수급권자의 수급권리를 보호하기 위한 구직촉진수당 입금 전용통장* 구직촉진수당등 : 구직촉진수당, 취업활동비용 및 취업성공수당"
보증_1526,국민연금 이체실적에 따라 각종 금융수수료 감면과 우대금리를 제공하는 국민연금 수급계좌
보증_1527,국군재정관리단에서 지급하는 군인연금(입금건별 185만원 이내)만 입금 가능한 전용통장
보증_1528,국가 및 공공기관에서 지급하는 각종 급여의 수급권을 보호하기 위해 관련법에 의해 압류가 금지되는 수급자 전용통장
보증_1529,공무원연금공단에서 지급하는 공무원연금(입금건별 185만원 이내)만 입금 가능한 전용통장
보증_1530,입출금이 자유로운 예금으로 예금잔액 범위내에서 수시 입출거래가 가능한 상품
보증_1531,지방자치단체로부터 보조금 수령을 위한 전용통장
보증_1532,"국가보훈처에서 지급하는 보훈급여금 (이하 보훈급여금)등 주) 만 입금 되는 압류방지전용통장203B주) : 보훈급여금 등 : 보훈급여금, 참전명예수당, 수당"
보증_1533,"산재보험급여금* 수급권자의 수급 권리를 보호하기 위한 산재급여금 압류방지 전용통장* 산재보험급여금 : 근로복지공단에서 지급하는 요양급여, 휴업급여, 장해급여, 유족급여, 간병급여, 상병보상연금, 장의비, 직업재활급여, 진폐연금"
